[2024-12-26 15:31:37] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2024-12-26 15:31:37] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-26 15:31:37] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2024-12-26 15:31:41] [class-ss-archive-creation-job.php:172] Current task: setup
[2024-12-26 15:31:41] [class-ss-archive-creation-job.php:182] Performing task: setup
[2024-12-26 15:31:41] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-26 15:31:41] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097\
[2024-12-26 15:31:41] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/cine-familiar-podcast/
[2024-12-26 15:32:23] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInLeft.css?simply_static_page=126
[2024-12-26 15:32:23] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInLeft.css?simply_static_page=126
[2024-12-26 15:32:23] [class-ss-url-fetcher.php:103] Filesize: 386 bytes
[2024-12-26 15:32:23] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-26 15:32:23] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/zoomInLeft.css
[2024-12-26 15:32:23] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d77078a8ad-4EIMOx.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInLeft.css
[2024-12-26 15:32:23] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:32:23] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:32:23] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:32:23] [class-ss-page.php:119] Checking Content Identical:c155cb237b599a1e0e268cdd4d5f704165b8fad3===. Value: FALSE
[2024-12-26 15:32:23] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInLeft.min.css
[2024-12-26 15:32:23] [class-ss-task.php:58] [PAGES STATUS] Remaining:24; Total: 631
[2024-12-26 15:32:23] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:32:23] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d7707b3ebf-jzrWDb.tmp
[2024-12-26 15:32:23] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInLeft.min.css?simply_static_page=127
[2024-12-26 15:32:23] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInLeft.min.css?simply_static_page=127
[2024-12-26 15:32:23] [class-ss-url-fetcher.php:103] Filesize: 320 bytes
[2024-12-26 15:32:23] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-26 15:32:23] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/zoomInLeft.min.css
[2024-12-26 15:32:23] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d7707b3ebf-jzrWDb.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInLeft.min.css
[2024-12-26 15:32:23] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:32:23] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:32:23] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:32:23] [class-ss-page.php:119] Checking Content Identical:df6220a46210e49d65539d02d35ccacb7762c50d===. Value: FALSE
[2024-12-26 15:32:23] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInRight.css
[2024-12-26 15:32:23] [class-ss-task.php:58] [PAGES STATUS] Remaining:23; Total: 631
[2024-12-26 15:32:23] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:32:23] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d7707e1c4e-FacjCp.tmp
[2024-12-26 15:32:23] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInRight.css?simply_static_page=128
[2024-12-26 15:32:23] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInRight.css?simply_static_page=128
[2024-12-26 15:32:23] [class-ss-url-fetcher.php:103] Filesize: 389 bytes
[2024-12-26 15:32:23] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-26 15:32:23] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/zoomInRight.css
[2024-12-26 15:32:23] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d7707e1c4e-FacjCp.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInRight.css
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:32:24] [class-ss-page.php:119] Checking Content Identical:41ef4f72f2d6b434f52a5933d7784e3380ec519c===. Value: FALSE
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInRight.min.css
[2024-12-26 15:32:24] [class-ss-task.php:58] [PAGES STATUS] Remaining:22; Total: 631
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d77081524c-lsiLk5.tmp
[2024-12-26 15:32:24] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInRight.min.css?simply_static_page=129
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInRight.min.css?simply_static_page=129
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:103] Filesize: 323 bytes
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/zoomInRight.min.css
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d77081524c-lsiLk5.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInRight.min.css
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:32:24] [class-ss-page.php:119] Checking Content Identical:54138af38b01ee02c1090d20e322b8bb7fa38e58===. Value: FALSE
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.css
[2024-12-26 15:32:24] [class-ss-task.php:58] [PAGES STATUS] Remaining:21; Total: 631
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d77084210a-Fr1qmU.tmp
[2024-12-26 15:32:24] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.css?simply_static_page=130
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.css?simply_static_page=130
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:103] Filesize: 380 bytes
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.css
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d77084210a-Fr1qmU.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.css
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:32:24] [class-ss-page.php:119] Checking Content Identical:d398733c6df568ac0203cf4e782c1791d1d39dcb===. Value: FALSE
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.min.css
[2024-12-26 15:32:24] [class-ss-task.php:58] [PAGES STATUS] Remaining:20; Total: 631
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d77086b12f-j7m8Sh.tmp
[2024-12-26 15:32:24] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.min.css?simply_static_page=131
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.min.css?simply_static_page=131
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:103] Filesize: 314 bytes
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.min.css
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d77086b12f-j7m8Sh.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.min.css
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:32:24] [class-ss-page.php:119] Checking Content Identical:01da20206ce9a1b4ed2cc2f7fbd41f219ab1003a===. Value: FALSE
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.js
[2024-12-26 15:32:24] [class-ss-task.php:58] [PAGES STATUS] Remaining:19; Total: 631
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d770890cfa-uvfl2O.tmp
[2024-12-26 15:32:24] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.js?simply_static_page=132
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.js?simply_static_page=132
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:103] Filesize: 133156 bytes
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.js
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d770890cfa-uvfl2O.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.js
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:32:24] [class-ss-page.php:119] Checking Content Identical:a011fe207b172ff24f85e0b855be719e5dba9f81===. Value: FALSE
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.min.js
[2024-12-26 15:32:24] [class-ss-task.php:58] [PAGES STATUS] Remaining:18; Total: 631
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d7708b9b6d-PbiRi9.tmp
[2024-12-26 15:32:24] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.min.js?simply_static_page=133
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.min.js?simply_static_page=133
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:103] Filesize: 45156 bytes
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.min.js
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d7708b9b6d-PbiRi9.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.min.js
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:32:24] [class-ss-page.php:119] Checking Content Identical:1cbee1e971d511cddc67dbc188265439fc774c86===. Value: FALSE
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.js
[2024-12-26 15:32:24] [class-ss-task.php:58] [PAGES STATUS] Remaining:17; Total: 631
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d7708d8054-tLFBqx.tmp
[2024-12-26 15:32:24] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.js?simply_static_page=134
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.js?simply_static_page=134
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:103] Filesize: 10363 bytes
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.js
[2024-12-26 15:32:24] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d7708d8054-tLFBqx.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.js
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:32:24] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:32:24] [class-ss-page.php:119] Checking Content Identical:42bc66f9e83ba987eb528be0c2bd3e6914605e36===. Value: FALSE
[2024-12-26 15:32:25] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.min.js
[2024-12-26 15:32:25] [class-ss-task.php:58] [PAGES STATUS] Remaining:16; Total: 631
[2024-12-26 15:32:25] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d770903611-Q5qayY.tmp
[2024-12-26 15:32:25] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.min.js?simply_static_page=135
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.min.js?simply_static_page=135
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:103] Filesize: 3753 bytes
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.min.js
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d770903611-Q5qayY.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.min.js
[2024-12-26 15:32:25] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:32:25] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:32:25] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:32:25] [class-ss-page.php:119] Checking Content Identical:9d72caa3fc433eb72c1cbc0f3be7873adb8f53a6===. Value: FALSE
[2024-12-26 15:32:25] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/color-thief/color-thief.min.js
[2024-12-26 15:32:25] [class-ss-task.php:58] [PAGES STATUS] Remaining:15; Total: 631
[2024-12-26 15:32:25] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d77091f8a8-BrllOJ.tmp
[2024-12-26 15:32:25] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/color-thief/color-thief.min.js?simply_static_page=136
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/color-thief/color-thief.min.js?simply_static_page=136
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:103] Filesize: 6666 bytes
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/color-thief/color-thief.min.js
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d77091f8a8-BrllOJ.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/lib/color-thief/color-thief.min.js
[2024-12-26 15:32:25] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:32:25] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:32:25] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:32:25] [class-ss-page.php:119] Checking Content Identical:c0b139109997cdc97353beaabb512283a5f481e0===. Value: FALSE
[2024-12-26 15:32:25] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/dialog/dialog.js
[2024-12-26 15:32:25] [class-ss-task.php:58] [PAGES STATUS] Remaining:14; Total: 631
[2024-12-26 15:32:25] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d77093dded-BxBOpb.tmp
[2024-12-26 15:32:25] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/dialog/dialog.js?simply_static_page=137
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/dialog/dialog.js?simply_static_page=137
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:103] Filesize: 21336 bytes
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/dialog/dialog.js
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d77093dded-BxBOpb.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/lib/dialog/dialog.js
[2024-12-26 15:32:25] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:32:25] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:32:25] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:32:25] [class-ss-page.php:119] Checking Content Identical:b20153581eeb882dccacf9ec211babdcc242245d===. Value: FALSE
[2024-12-26 15:32:25] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js
[2024-12-26 15:32:25] [class-ss-task.php:58] [PAGES STATUS] Remaining:13; Total: 631
[2024-12-26 15:32:25] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d77095a5cf-rbDE68.tmp
[2024-12-26 15:32:25] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?simply_static_page=138
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?simply_static_page=138
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:103] Filesize: 11286 bytes
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d77095a5cf-rbDE68.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js
[2024-12-26 15:32:25] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:32:25] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:32:25] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:32:25] [class-ss-page.php:119] Checking Content Identical:2b447952b34107ffd6ba081f99d4879fccdf0a75===. Value: FALSE
[2024-12-26 15:32:25] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.css
[2024-12-26 15:32:25] [class-ss-task.php:58] [PAGES STATUS] Remaining:12; Total: 631
[2024-12-26 15:32:25] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d7709783b3-Uw0OTV.tmp
[2024-12-26 15:32:25] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.css?simply_static_page=139
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.css?simply_static_page=139
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:103] Filesize: 3762 bytes
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-26 15:32:25] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.css
