[2024-12-18 19:16:47] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2024-12-18 19:16:47] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-18 19:16:47] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2024-12-18 19:16:51] [class-ss-archive-creation-job.php:172] Current task: setup
[2024-12-18 19:16:51] [class-ss-archive-creation-job.php:182] Performing task: setup
[2024-12-18 19:16:51] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-18 19:17:04] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407\
[2024-12-18 19:17:04] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/cine-familiar-podcast/
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631fd52d4f5-e0FpWh.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/lib/animations/styles/zoomIn.min.css
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 19:17:41] [class-ss-page.php:119] Checking Content Identical:47eaf7b16cc7a2b5d729cdfcc7b38042e02d43b3===. Value: FALSE
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInDown.css
[2024-12-18 19:17:41] [class-ss-task.php:58] [PAGES STATUS] Remaining:27; Total: 631
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67631fd54ef48-rqIb08.tmp
[2024-12-18 19:17:41] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInDown.css?simply_static_page=806
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInDown.css?simply_static_page=806
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:103] Filesize: 386 bytes
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/zoomInDown.css
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631fd54ef48-rqIb08.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInDown.css
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 19:17:41] [class-ss-page.php:119] Checking Content Identical:ca18b3c9af802e29e6c851ff87d654484d27887c===. Value: FALSE
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInDown.min.css
[2024-12-18 19:17:41] [class-ss-task.php:58] [PAGES STATUS] Remaining:26; Total: 631
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67631fd571390-tUsD2X.tmp
[2024-12-18 19:17:41] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInDown.min.css?simply_static_page=807
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInDown.min.css?simply_static_page=807
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:103] Filesize: 320 bytes
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/zoomInDown.min.css
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631fd571390-tUsD2X.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInDown.min.css
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 19:17:41] [class-ss-page.php:119] Checking Content Identical:67c8a9ad5cf7ef48e034acf0c11a60900f618d23===. Value: FALSE
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInLeft.css
[2024-12-18 19:17:41] [class-ss-task.php:58] [PAGES STATUS] Remaining:25; Total: 631
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67631fd594671-lQa1oS.tmp
[2024-12-18 19:17:41] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInLeft.css?simply_static_page=808
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInLeft.css?simply_static_page=808
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:103] Filesize: 386 bytes
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/zoomInLeft.css
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631fd594671-lQa1oS.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInLeft.css
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 19:17:41] [class-ss-page.php:119] Checking Content Identical:c155cb237b599a1e0e268cdd4d5f704165b8fad3===. Value: FALSE
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInLeft.min.css
[2024-12-18 19:17:41] [class-ss-task.php:58] [PAGES STATUS] Remaining:24; Total: 631
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67631fd5b663e-t2X6YH.tmp
[2024-12-18 19:17:41] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInLeft.min.css?simply_static_page=809
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInLeft.min.css?simply_static_page=809
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:103] Filesize: 320 bytes
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/zoomInLeft.min.css
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631fd5b663e-t2X6YH.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInLeft.min.css
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 19:17:41] [class-ss-page.php:119] Checking Content Identical:df6220a46210e49d65539d02d35ccacb7762c50d===. Value: FALSE
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInRight.css
[2024-12-18 19:17:41] [class-ss-task.php:58] [PAGES STATUS] Remaining:23; Total: 631
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67631fd5d70aa-etLuB6.tmp
[2024-12-18 19:17:41] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInRight.css?simply_static_page=810
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInRight.css?simply_static_page=810
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:103] Filesize: 389 bytes
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/zoomInRight.css
[2024-12-18 19:17:41] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631fd5d70aa-etLuB6.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInRight.css
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:17:41] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 19:17:42] [class-ss-page.php:119] Checking Content Identical:41ef4f72f2d6b434f52a5933d7784e3380ec519c===. Value: FALSE
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInRight.min.css
[2024-12-18 19:17:42] [class-ss-task.php:58] [PAGES STATUS] Remaining:22; Total: 631
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67631fd603de5-FaU0Bw.tmp
[2024-12-18 19:17:42] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInRight.min.css?simply_static_page=811
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInRight.min.css?simply_static_page=811
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:103] Filesize: 323 bytes
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/zoomInRight.min.css
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631fd603de5-FaU0Bw.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInRight.min.css
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 19:17:42] [class-ss-page.php:119] Checking Content Identical:54138af38b01ee02c1090d20e322b8bb7fa38e58===. Value: FALSE
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.css
[2024-12-18 19:17:42] [class-ss-task.php:58] [PAGES STATUS] Remaining:21; Total: 631
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67631fd627ca7-PQYyfB.tmp
[2024-12-18 19:17:42] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.css?simply_static_page=812
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.css?simply_static_page=812
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:103] Filesize: 380 bytes
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.css
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631fd627ca7-PQYyfB.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.css
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 19:17:42] [class-ss-page.php:119] Checking Content Identical:d398733c6df568ac0203cf4e782c1791d1d39dcb===. Value: FALSE
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.min.css
[2024-12-18 19:17:42] [class-ss-task.php:58] [PAGES STATUS] Remaining:20; Total: 631
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67631fd647a60-A2ubGe.tmp
[2024-12-18 19:17:42] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.min.css?simply_static_page=813
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.min.css?simply_static_page=813
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:103] Filesize: 314 bytes
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.min.css
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631fd647a60-A2ubGe.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.min.css
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 19:17:42] [class-ss-page.php:119] Checking Content Identical:01da20206ce9a1b4ed2cc2f7fbd41f219ab1003a===. Value: FALSE
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.js
[2024-12-18 19:17:42] [class-ss-task.php:58] [PAGES STATUS] Remaining:19; Total: 631
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67631fd666805-VDmm3o.tmp
[2024-12-18 19:17:42] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.js?simply_static_page=814
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.js?simply_static_page=814
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:103] Filesize: 133156 bytes
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.js
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631fd666805-VDmm3o.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.js
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 19:17:42] [class-ss-page.php:119] Checking Content Identical:a011fe207b172ff24f85e0b855be719e5dba9f81===. Value: FALSE
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.min.js
[2024-12-18 19:17:42] [class-ss-task.php:58] [PAGES STATUS] Remaining:18; Total: 631
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67631fd6918fb-8q0Sfp.tmp
[2024-12-18 19:17:42] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.min.js?simply_static_page=815
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.min.js?simply_static_page=815
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:103] Filesize: 45156 bytes
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.min.js
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631fd6918fb-8q0Sfp.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.min.js
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 19:17:42] [class-ss-page.php:119] Checking Content Identical:1cbee1e971d511cddc67dbc188265439fc774c86===. Value: FALSE
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.js
[2024-12-18 19:17:42] [class-ss-task.php:58] [PAGES STATUS] Remaining:17; Total: 631
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67631fd6ad83a-GqbLL1.tmp
[2024-12-18 19:17:42] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.js?simply_static_page=816
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.js?simply_static_page=816
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:103] Filesize: 10363 bytes
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.js
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631fd6ad83a-GqbLL1.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.js
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 19:17:42] [class-ss-page.php:119] Checking Content Identical:42bc66f9e83ba987eb528be0c2bd3e6914605e36===. Value: FALSE
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.min.js
[2024-12-18 19:17:42] [class-ss-task.php:58] [PAGES STATUS] Remaining:16; Total: 631
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67631fd6cabaa-Jhtfgs.tmp
[2024-12-18 19:17:42] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.min.js?simply_static_page=817
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.min.js?simply_static_page=817
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:103] Filesize: 3753 bytes
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.min.js
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631fd6cabaa-Jhtfgs.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.min.js
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 19:17:42] [class-ss-page.php:119] Checking Content Identical:9d72caa3fc433eb72c1cbc0f3be7873adb8f53a6===. Value: FALSE
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/color-thief/color-thief.min.js
[2024-12-18 19:17:42] [class-ss-task.php:58] [PAGES STATUS] Remaining:15; Total: 631
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67631fd6e2bd2-xtLrwf.tmp
[2024-12-18 19:17:42] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/color-thief/color-thief.min.js?simply_static_page=818
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/lib/color-thief/color-thief.min.js?simply_static_page=818
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:103] Filesize: 6666 bytes
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/color-thief/color-thief.min.js
[2024-12-18 19:17:42] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631fd6e2bd2-xtLrwf.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/lib/color-thief/color-thief.min.js
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:17:42] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
